long,interface_used,service_name,status,title,agency_sent_datetime,service_request_id,updated_datetime,media_url,detail,description,lat,service_code,requested_datetime,agency_responsible.recipient,requestor_name,comment_count
0.024343,mobile,Roads/Highways,open,Bollard knocked over by vehicle. Big hole in tarmac on pavement,2021-08-24T08:34:11+01:00,2954708,2021-08-24T08:34:11+01:00,https://www.fixmystreet.com/photo/2954708.0.full.jpeg?31c5d5d3,"Problem appeared yesterday. Bollard at junction of Exford road and Winn Road has been knocked over by a vehicle, tearing up the tarmac around it","Bollard knocked over by vehicle. Big hole in tarmac on pavement: Problem appeared yesterday. Bollard at junction of Exford road and Winn Road has been knocked over by a vehicle, tearing up the tarmac around it",51.441677,Roads/Highways,2021-08-24T08:34:06+01:00,['Lewisham Borough Council'],,
0.016675,mobile,Fly-Tipping,open,Fly tipping on the corner of Pendragon Road/Reigate Road,2021-08-24T07:28:01+01:00,2954614,2021-08-24T07:28:01+01:00,https://www.fixmystreet.com/photo/2954614.0.full.jpeg?c94ae947,"Fly tipping, the pile of rubbish is getting bigger, it has been there a week! Please sort it out this is a common spot for fly tippers, can you look at the long term solution?","Fly tipping on the corner of Pendragon Road/Reigate Road: Fly tipping, the pile of rubbish is getting bigger, it has been there a week! Please sort it out this is a common spot for fly tippers, can you look at the long term solution?",51.433786,Fly-Tipping,2021-08-24T07:27:58+01:00,['Lewisham Borough Council'],,
-0.00674,mobile,Street Lighting,open,Street lights out,2021-08-23T22:25:22+01:00,2954429,2021-08-23T22:25:22+01:00,,Streetlights have been out for months. I’ve reported before but nothing has happened. It’s so dark ans dangerous for people walking home at night. why hasn’t it been sorted? One light in the car park and one in the road that goes round into the end of cressingham road,Street lights out: Streetlights have been out for months. I’ve reported before but nothing has happened. It’s so dark ans dangerous for people walking home at night. why hasn’t it been sorted? One light in the car park and one in the road that goes round into the end of cressingham road,51.464702,Street Lighting,2021-08-23T22:25:21+01:00,['Lewisham Borough Council'],,
-0.043741,iOS,Fly-Tipping,open,Sofa,2021-08-23T20:18:38+01:00,2954131,2021-08-23T20:18:38+01:00,https://www.fixmystreet.com/photo/2954131.0.full.jpeg?28ce207f,Red sofa,Sofa: Red sofa,51.476805,Fly-Tipping,2021-08-23T20:18:38+01:00,['Lewisham Borough Council'],Selvin Reid,
0.004185,Android,Shopping Trolley,open,Trolley dumped outside flats,2021-08-23T16:56:12+01:00,2953842,2021-08-23T16:56:12+01:00,,A shopping trolley has been left on the pavement outside the flat block opposite St Margaret's School on Lee Church Road.,Trolley dumped outside flats: A shopping trolley has been left on the pavement outside the flat block opposite St Margaret's School on Lee Church Road.,51.459821,Shopping Trolley,2021-08-23T16:56:06+01:00,['Lewisham Borough Council'],,
-0.014832,Android,Bin Repair,open,3 stolen recycling bins outside 74 Wearside road,2021-08-23T16:41:57+01:00,2953810,2021-08-23T16:41:57+01:00,https://www.fixmystreet.com/photo/2953810.0.full.jpeg?cfc8cf6d,"There are 3 stolen recycling wheelie bins outside 74 Wearside road. On one of the bins it says 'MOUNTAIN ASH'.

Please can these bins be removed as they do not belong at this address.","3 stolen recycling bins outside 74 Wearside road: There are 3 stolen recycling wheelie bins outside 74 Wearside road. On one of the bins it says 'MOUNTAIN ASH'.

Please can these bins be removed as they do not belong at this address.",51.458333,Bin Repair,2021-08-23T16:41:56+01:00,['Lewisham Borough Council'],,
-0.032326,Android,Fly-Tipping,open,Abandoned piece of vehicle,2021-08-23T16:32:14+01:00,2950192,2021-08-23T16:32:14+01:00,https://www.fixmystreet.com/photo/2950192.0.full.jpeg?3f148f02,There is what looks like the top of a van/lorry dumped at this location. It's been here for about 2-3 weeks.,Abandoned piece of vehicle: There is what looks like the top of a van/lorry dumped at this location. It's been here for about 2-3 weeks.,51.427894,Fly-Tipping,2021-08-23T16:32:12+01:00,['Lewisham Borough Council'],,
-0.041108,iOS,Fly-Tipping,open,More fly tipping in Queenswood Rd,2021-08-23T16:07:42+01:00,2953715,2021-08-23T16:07:42+01:00,https://www.fixmystreet.com/photo/2953715.0.full.jpeg?496b0b98,Large bags of earth and palate dumped.,More fly tipping in Queenswood Rd: Large bags of earth and palate dumped.,51.432381,Fly-Tipping,2021-08-23T16:07:36+01:00,['Lewisham Borough Council'],,
-0.015065,desktop,Fly-Tipping,open,Flytipping,2021-08-23T15:30:45+01:00,2953606,2021-08-23T15:30:45+01:00,https://www.fixmystreet.com/photo/2953606.0.full.jpeg?0294499e,Flytipping of unidentified back bag waste and two discarded matresses. Common site for flytipping.,Flytipping: Flytipping of unidentified back bag waste and two discarded matresses. Common site for flytipping.,51.446711,Fly-Tipping,2021-08-23T15:30:41+01:00,['Lewisham Borough Council'],David Malcolm,
-0.052397,iOS,Graffiti,open,Graffiti,2021-08-23T15:30:08+01:00,2953588,2021-08-23T15:30:08+01:00,https://www.fixmystreet.com/photo/2953588.0.full.jpeg?e1ea405e,Graffiti,Graffiti: Graffiti,51.425622,Graffiti,2021-08-23T15:30:07+01:00,['Lewisham Borough Council'],,
-0.015827,desktop,Abandoned vehicles,open,Damaged/abandoned vehicle,2021-08-23T15:29:29+01:00,2953605,2021-08-23T15:29:29+01:00,https://www.fixmystreet.com/photo/2953605.0.full.jpeg?bf33901e,The front wheels are splayed outwards and obviously un-driveable. Possibly abandoned stolen vehicle?,Damaged/abandoned vehicle: The front wheels are splayed outwards and obviously un-driveable. Possibly abandoned stolen vehicle?,51.446537,Abandoned vehicles,2021-08-23T15:29:27+01:00,['Lewisham Borough Council'],David Malcolm,
-0.052461,iOS,Street Cleaning,open,Dirtbags,2021-08-23T15:14:28+01:00,2953483,2021-08-23T15:14:28+01:00,https://www.fixmystreet.com/photo/2953483.0.full.jpeg?272f078f,"Some dirtbag residents threw two unwanted pillows out on to the road. bizarre. any normal person would have used their black bins.

Can council collect please","Dirtbags: Some dirtbag residents threw two unwanted pillows out on to the road. bizarre. any normal person would have used their black bins.

Can council collect please",51.424986,Street Cleaning,2021-08-23T15:14:27+01:00,['Lewisham Borough Council'],,
-0.052107,iOS,Street Cleaning,open,Newlands park needs a street clean,2021-08-23T15:14:21+01:00,2953488,2021-08-23T15:14:21+01:00,,For some reason newlands park is extra littered today. can the street cleaners give it a 10-15 min flying visit,Newlands park needs a street clean: For some reason newlands park is extra littered today. can the street cleaners give it a 10-15 min flying visit,51.424578,Street Cleaning,2021-08-23T15:14:20+01:00,['Lewisham Borough Council'],,
-0.051935,iOS,Fly-Tipping,open,Mattress outside Parkside flats on newlands park,2021-08-23T15:14:06+01:00,2953509,2021-08-27T17:14:59+01:00,,"Slobs threw mattress out on footpath. over 3 weeks ago.

Can council collect it and ask london and quadrant for cctv and catch the maggots who threw it out and prosecute.

Hardworking tidy residents are sick of this slobby behaviour","Mattress outside Parkside flats on newlands park: Slobs threw mattress out on footpath. over 3 weeks ago.

Can council collect it and ask london and quadrant for cctv and catch the maggots who threw it out and prosecute.

Hardworking tidy residents are sick of this slobby behaviour",51.423695,Fly-Tipping,2021-08-23T15:14:06+01:00,['Lewisham Borough Council'],,2.0
-0.022366,iOS,Graffiti,open,Graffiti on sign and bin,2021-08-23T15:05:52+01:00,2953528,2021-08-23T15:05:52+01:00,https://www.fixmystreet.com/photo/2953528.0.full.jpeg?00509477,"“Covid is a hoax” has been graffitied on the dog poo bin and the ladywell arena sign.

It should be removed. Covid is not a hoax. I find this incredibly offensive.","Graffiti on sign and bin: “Covid is a hoax” has been graffitied on the dog poo bin and the ladywell arena sign.

It should be removed. Covid is not a hoax. I find this incredibly offensive.",51.450142,Graffiti,2021-08-23T15:05:51+01:00,['Lewisham Borough Council'],,
-0.045722,desktop,Abandoned vehicles,open,32-36 Ewart Road,2021-08-23T15:01:32+01:00,2953507,2021-08-23T15:01:32+01:00,,An abondand Blue BMW reg KS03 DPX parked infront of garages for a number of weeks now. It is obstructing parking for the other residents,32-36 Ewart Road: An abondand Blue BMW reg KS03 DPX parked infront of garages for a number of weeks now. It is obstructing parking for the other residents,51.443237,Abandoned vehicles,2021-08-23T15:01:30+01:00,['Lewisham Borough Council'],,
0.001254,iOS,Fly-Tipping,open,Shed and fences,2021-08-23T14:48:06+01:00,2953462,2021-08-23T14:48:06+01:00,https://www.fixmystreet.com/photo/2953462.0.full.jpeg?504c7a9a,Sharp nails in wood / blocking pavement,Shed and fences: Sharp nails in wood / blocking pavement,51.447424,Fly-Tipping,2021-08-23T14:48:03+01:00,['Lewisham Borough Council'],,
-0.04403,iOS,Roads/Highways,open,Round about slabs all broken and fallen onto road,2021-08-23T14:33:16+01:00,2953416,2021-08-23T14:33:16+01:00,https://www.fixmystreet.com/photo/2953416.0.full.jpeg?66b881db,Round about slabs all broken and fallen onto road,Round about slabs all broken and fallen onto road: Round about slabs all broken and fallen onto road,51.468366,Roads/Highways,2021-08-23T14:33:08+01:00,['Lewisham Borough Council'],,
0.003758,mobile,Fly-Tipping,open,Two fence posts or decking,2021-08-23T11:17:35+01:00,2952778,2021-08-23T11:17:35+01:00,https://www.fixmystreet.com/photo/2952778.0.full.jpeg?c2505af0,"About a month ago, appeared.","Two fence posts or decking: About a month ago, appeared.",51.451623,Fly-Tipping,2021-08-23T11:17:35+01:00,['Lewisham Borough Council'],,
-0.05712,desktop,Graffiti,open,Graffiti on shutters and wall,2021-08-23T10:14:02+01:00,2952561,2021-08-23T10:14:02+01:00,https://www.fixmystreet.com/photo/2952561.0.full.jpeg?00a0bcfe,Graffiti on shopfront,Graffiti on shutters and wall: Graffiti on shopfront,51.427998,Graffiti,2021-08-23T10:14:01+01:00,['Lewisham Borough Council'],,
-0.049443,mobile,Abandoned vehicles,open,Vehicle unroadworthy and has been parked for weeks in same state,2021-08-23T09:03:41+01:00,2952332,2021-08-23T09:03:41+01:00,https://www.fixmystreet.com/photo/2952332.0.full.jpeg?0193ce13,Vehicle hasn’t moved or been attended to. Street is busy with limited parking. Taking space for roadworthy vehicles.,Vehicle unroadworthy and has been parked for weeks in same state: Vehicle hasn’t moved or been attended to. Street is busy with limited parking. Taking space for roadworthy vehicles.,51.431931,Abandoned vehicles,2021-08-23T09:03:31+01:00,['Lewisham Borough Council'],,
-0.028026,iOS,Fly-Tipping,open,Fly tipping breakspears road,2021-08-23T08:50:35+01:00,2952177,2021-08-23T08:50:35+01:00,https://www.fixmystreet.com/photo/2952177.0.full.jpeg?e68e73e4,Builders waste fly tipped on pavement and road,Fly tipping breakspears road: Builders waste fly tipped on pavement and road,51.466426,Fly-Tipping,2021-08-23T08:50:34+01:00,['Lewisham Borough Council'],,
-0.014676,mobile,Fly-Tipping,open,Massive flytip,2021-08-23T08:10:20+01:00,2952199,2021-08-23T08:10:20+01:00,https://www.fixmystreet.com/photo/2952199.0.full.jpeg?dc5c850b,"This has been here for 5 days, it keeps getting bigger. Its at the back of block of flats 1 to 26 Mount Pleasant Road","Massive flytip: This has been here for 5 days, it keeps getting bigger. Its at the back of block of flats 1 to 26 Mount Pleasant Road",51.451739,Fly-Tipping,2021-08-23T08:10:19+01:00,['Lewisham Borough Council'],,
-0.040568,iOS,Fly-Tipping,open,Furniture fly tipped,2021-08-23T07:16:22+01:00,2952132,2021-08-23T07:16:22+01:00,https://www.fixmystreet.com/photo/2952132.0.full.jpeg?e172e09a,Multiple pieces of furniture dumped along brockley rise near post office and launderette,Furniture fly tipped: Multiple pieces of furniture dumped along brockley rise near post office and launderette,51.448362,Fly-Tipping,2021-08-23T07:16:21+01:00,['Lewisham Borough Council'],,
-0.016016,iOS,Fly-Tipping,open,A lit of Red bing bags dropped on the street.,2021-08-23T07:15:22+01:00,2952130,2021-08-30T09:33:34+01:00,https://www.fixmystreet.com/photo/2952130.0.full.jpeg?266b076e,A huge number of red bin bags dropped on the street next to the actual bin.,A lit of Red bing bags dropped on the street.: A huge number of red bin bags dropped on the street next to the actual bin.,51.465532,Fly-Tipping,2021-08-23T07:15:20+01:00,['Lewisham Borough Council'],,1.0
-0.040396,iOS,Fly-Tipping,open,Fridge dumped,2021-08-23T07:14:06+01:00,2952129,2021-08-23T07:14:06+01:00,https://www.fixmystreet.com/photo/2952129.0.full.jpeg?765e7ab7,Fridge was dumped weeks ago - I’ve logged this a number of times but still remains. Can someone please look into this?,Fridge dumped: Fridge was dumped weeks ago - I’ve logged this a number of times but still remains. Can someone please look into this?,51.448503,Fly-Tipping,2021-08-23T07:14:06+01:00,['Lewisham Borough Council'],,
-0.062801,iOS,Fly-Tipping,open,Garden fence rubbish flytipping,2021-08-22T23:53:18+01:00,2952040,2021-08-22T23:53:18+01:00,,Rubbish from installation of a new garden fence has been left by one of the homeowners 2 months ago,Garden fence rubbish flytipping: Rubbish from installation of a new garden fence has been left by one of the homeowners 2 months ago,51.431222,Fly-Tipping,2021-08-22T23:53:17+01:00,['Lewisham Borough Council'],,
-0.030265,mobile,Fly-Tipping,open,Sandbag dumped,2021-08-22T21:14:48+01:00,2951884,2021-08-22T21:14:48+01:00,https://www.fixmystreet.com/photo/2951884.0.full.jpeg?4ce6fad1,Sandbag dumped on pavement.,Sandbag dumped: Sandbag dumped on pavement.,51.463512,Fly-Tipping,2021-08-22T21:14:41+01:00,['Lewisham Borough Council'],,
-0.024929,mobile,Fly-Tipping,open,Black bags dumped,2021-08-22T21:13:29+01:00,2951882,2021-08-22T21:13:29+01:00,https://www.fixmystreet.com/photo/2951882.0.full.jpeg?f926f494,Black bags of rubbish dumped on Avon road.,Black bags dumped: Black bags of rubbish dumped on Avon road.,51.465002,Fly-Tipping,2021-08-22T21:13:28+01:00,['Lewisham Borough Council'],,
-0.026753,mobile,Fly-Tipping,open,Mattress dumped,2021-08-22T21:12:10+01:00,2951878,2021-08-22T21:12:10+01:00,https://www.fixmystreet.com/photo/2951878.0.full.jpeg?9b875701,Mattress dumped.,Mattress dumped: Mattress dumped.,51.465134,Fly-Tipping,2021-08-22T21:12:10+01:00,['Lewisham Borough Council'],,
-0.026225,mobile,Fly-Tipping,open,Broken furniture,2021-08-22T21:10:53+01:00,2951877,2021-08-22T21:10:53+01:00,https://www.fixmystreet.com/photo/2951877.0.full.jpeg?c08c625b,Broken furniture dumped in Avon road,Broken furniture: Broken furniture dumped in Avon road,51.465331,Fly-Tipping,2021-08-22T21:10:52+01:00,['Lewisham Borough Council'],,
-0.040907,Android,Fly-Tipping,open,Dumped sofa and drawers,2021-08-22T19:06:29+01:00,2951698,2021-08-22T19:06:29+01:00,https://www.fixmystreet.com/photo/2951698.0.full.jpeg?9f24f964,Obstruction for wheelchair users,Dumped sofa and drawers: Obstruction for wheelchair users,51.488501,Fly-Tipping,2021-08-22T19:06:28+01:00,['Lewisham Borough Council'],,
-0.007011,Android,Parks & Green Spaces,open,Lots of litter at Mountsfield Park,2021-08-22T18:55:28+01:00,2950847,2021-08-22T18:55:28+01:00,https://www.fixmystreet.com/photo/2950847.0.full.jpeg?f18b33f4,Litter needs collecting - thanks!,Lots of litter at Mountsfield Park: Litter needs collecting - thanks!,51.447909,Parks & Green Spaces,2021-08-22T18:55:28+01:00,['Lewisham Borough Council'],Lewisham Council,
-0.008051,Android,Parks & Green Spaces,open,One of several rat burrows that need filling or covering at Mountsfield Park,2021-08-22T18:55:16+01:00,2951222,2021-08-22T18:55:16+01:00,https://www.fixmystreet.com/photo/2951222.0.full.jpeg?f465d76d,Rat burrows need covering or sealing up at Mountsfield Park. We have lots of sightings of rats at Mountsfield this year.,One of several rat burrows that need filling or covering at Mountsfield Park: Rat burrows need covering or sealing up at Mountsfield Park. We have lots of sightings of rats at Mountsfield this year.,51.448777,Parks & Green Spaces,2021-08-22T18:55:15+01:00,['Lewisham Borough Council'],Lewisham Council,
